stage,fate,area1,area2,class,action,location
juvenile,juvenile,7.44,3.8,porites astreoides,shrink,t
juvenile,juvenile,13.85,12.62,porites astreoides,shrink,t
juvenile,juvenile,17.54,15.85,porites astreoides,shrink,t
juvenile,juvenile,16.16,12.39,porites astreoides,shrink,t
juvenile,juvenile,11.76,9.24,porites astreoides,shrink,t
juvenile,juvenile,15.32,13.59,porites astreoides,shrink,t
juvenile,juvenile,31.7,27.95,dlab,shrink,t
juvenile,juvenile,4.25,3.94,porites astreoides,shrink,t
juvenile,juvenile,12.79,4.89,porites astreoides,shrink,t
adult,adult,116.86,104.91,porites astreoides,shrink,t
juvenile,juvenile,30.01,24.58,porites astreoides,shrink,t
juvenile,juvenile,9.94,7.73,porites astreoides,shrink,t
adult,adult,207.71,182.62,porites astreoides,shrink,t
juvenile,juvenile,20.35,16.59,porites astreoides,shrink,t
intermediate,intermediate,90.75,72.18,porites astreoides,shrink,t
juvenile,juvenile,8.49,6.84,porites astreoides,shrink,t
juvenile,juvenile,34.68,26.58,porites astreoides,shrink,t
intermediate,juvenile,56.1,21.37,porites astreoides,shrink,t
juvenile,juvenile,48.08,29.31,porites astreoides,shrink,t
juvenile,juvenile,15.78,8.6,porites astreoides,shrink,t
juvenile,juvenile,28.86,23.83,porites astreoides,shrink,t
intermediate,intermediate,67.8,52.88,dlab,shrink,t
intermediate,juvenile,81.83,16.91,porites astreoides,shrink,t
intermediate,intermediate,81.83,64.54,porites astreoides,shrink,t
juvenile,juvenile,26.79,23.01,porites astreoides,shrink,t
intermediate,juvenile,53.89,29.59,porites astreoides,shrink,t
juvenile,juvenile,12.44,11.2,porites astreoides,shrink,t
juvenile,juvenile,11.38,6.11,porites astreoides,shrink,t
juvenile,juvenile,9.52,6.32,porites astreoides,shrink,t
juvenile,juvenile,7.57,4.75,porites astreoides,shrink,t
juvenile,juvenile,29.01,24.73,porites astreoides,shrink,t
juvenile,juvenile,2.22,2.09,porites astreoides,shrink,t
juvenile,juvenile,2.03,1.17,porites astreoides,shrink,t
juvenile,juvenile,25.49,16.57,porites astreoides,shrink,t
juvenile,juvenile,9.64,8.18,porites astreoides,shrink,t
juvenile,juvenile,5.29,3.06,porites astreoides,shrink,t
juvenile,juvenile,11.02,10.16,porites astreoides,shrink,t
juvenile,juvenile,15.69,4.21,porites astreoides,shrink,t
juvenile,juvenile,17.94,14.37,porites astreoides,shrink,t
juvenile,juvenile,21.65,17.76,porites astreoides,shrink,t
intermediate,juvenile,52.48,37.2,porites astreoides,shrink,t
juvenile,juvenile,12.99,10.65,porites astreoides,shrink,t
juvenile,juvenile,16.86,12.02,porites astreoides,shrink,t
juvenile,juvenile,16.73,15.06,porites astreoides,shrink,t
juvenile,juvenile,5.19,2.56,porites astreoides,shrink,t
juvenile,juvenile,8.84,7.81,porites astreoides,shrink,t
juvenile,juvenile,30.63,25.79,porites astreoides,shrink,t
juvenile,juvenile,31.08,27.48,porites astreoides,shrink,t
juvenile,juvenile,8.52,6.74,porites astreoides,shrink,t
juvenile,juvenile,27.08,21.67,porites astreoides,shrink,t
juvenile,juvenile,7.45,6.71,porites astreoides,shrink,t
juvenile,juvenile,10.59,7.24,porites astreoides,shrink,t
juvenile,juvenile,18.02,13.42,porites astreoides,shrink,t
juvenile,juvenile,2.33,1.07,porites astreoides,shrink,t
juvenile,juvenile,44.28,16.66,porites astreoides,shrink,t
juvenile,juvenile,9.03,8.41,porites astreoides,shrink,t
intermediate,intermediate,68.51,60.39,dlab,shrink,t
juvenile,juvenile,41.21,29.48,porites astreoides,shrink,t
juvenile,juvenile,12.01,9.9,porites astreoides,shrink,t
juvenile,juvenile,12.56,9.82,porites astreoides,shrink,t
juvenile,juvenile,30.08,26.55,porites astreoides,shrink,t
juvenile,juvenile,4.53,2.29,porites astreoides,shrink,t
NA,juvenile,0,2.86,porites astreoides,born,t
NA,juvenile,0,2.58,porites astreoides,born,t
juvenile,dead,18.29,0,porites astreoides,dead,t
juvenile,dead,10.9,0,porites astreoides,dead,t
juvenile,dead,6.32,0,porites astreoides,dead,t
juvenile,juvenile,25.33,27.22,porites astreoides,grow,t
juvenile,juvenile,1.72,7.87,porites astreoides,grow,t
juvenile,juvenile,16.3,22.76,porites astreoides,grow,t
juvenile,juvenile,2.64,3.06,porites astreoides,grow,t
juvenile,juvenile,18.31,20.92,porites astreoides,grow,t
juvenile,juvenile,36.36,46.69,porites astreoides,grow,t
juvenile,juvenile,29.68,34.32,porites astreoides,grow,t
juvenile,juvenile,18.25,28.54,porites astreoides,grow,t
juvenile,juvenile,8.15,10.45,porites astreoides,grow,t
juvenile,juvenile,5.12,8.23,porites astreoides,grow,t
juvenile,juvenile,38.71,40.67,porites astreoides,grow,t
juvenile,juvenile,9.03,10.95,porites astreoides,grow,t
intermediate,intermediate,66.56,74.55,porites astreoides,grow,t
juvenile,juvenile,28.59,41.46,porites astreoides,grow,t
juvenile,juvenile,24.76,36.87,porites astreoides,grow,t
juvenile,intermediate,47.97,57.27,porites astreoides,grow,t
juvenile,juvenile,29.15,31.95,porites astreoides,grow,t
juvenile,juvenile,27.82,30.91,porites astreoides,grow,t
juvenile,juvenile,10.33,13.65,porites astreoides,grow,t
juvenile,juvenile,15.26,22.9,porites astreoides,grow,t
juvenile,juvenile,18.5,24.63,porites astreoides,grow,t
juvenile,juvenile,21.33,28.8,porites astreoides,grow,t
juvenile,juvenile,22.06,31.09,porites astreoides,grow,t
juvenile,juvenile,16.84,24.39,porites astreoides,grow,t
juvenile,juvenile,9.62,14.82,porites astreoides,grow,t
juvenile,juvenile,35.05,38.93,porites astreoides,grow,t
juvenile,juvenile,8.18,13.82,porites astreoides,grow,t
juvenile,juvenile,28.02,44.42,porites astreoides,grow,t
juvenile,juvenile,10.2,14.91,porites astreoides,grow,t
juvenile,juvenile,26.79,31.54,porites astreoides,grow,t
juvenile,juvenile,8.67,10.05,porites astreoides,grow,t
juvenile,juvenile,28.28,32.63,porites astreoides,grow,t
juvenile,juvenile,25.77,27.33,porites astreoides,grow,t
juvenile,intermediate,47.24,56.53,porites astreoides,grow,t
juvenile,juvenile,2.09,3.13,porites astreoides,grow,t
intermediate,intermediate,57.52,66.57,porites astreoides,grow,t
juvenile,juvenile,43.37,45.55,porites astreoides,grow,t
adult,adult,102.31,125.05,porites astreoides,grow,t
juvenile,juvenile,13.72,15.41,porites astreoides,grow,t
juvenile,juvenile,0.79,2.25,porites astreoides,grow,t
juvenile,juvenile,8.27,8.77,porites astreoides,grow,t
juvenile,juvenile,18.45,23.28,porites astreoides,grow,t
juvenile,juvenile,17.15,22.89,porites astreoides,grow,t
juvenile,intermediate,46,52.71,porites astreoides,grow,t
intermediate,adult,90.05,101.95,porites astreoides,grow,t
juvenile,juvenile,2.93,7.98,porites astreoides,grow,t
intermediate,intermediate,58.44,64.21,porites astreoides,grow,t
juvenile,juvenile,2.26,3.39,porites astreoides,grow,t
juvenile,juvenile,15.79,27.63,porites astreoides,grow,t
juvenile,juvenile,6.02,6.93,porites astreoides,grow,t
juvenile,juvenile,8.62,10.6,porites astreoides,grow,t
juvenile,juvenile,9.83,14.22,porites astreoides,grow,t
juvenile,juvenile,36.4,40.17,porites astreoides,grow,t
juvenile,juvenile,6.07,12.15,porites astreoides,grow,t
juvenile,juvenile,2.14,2.77,porites astreoides,grow,t
juvenile,juvenile,9.32,13.19,porites astreoides,grow,t
juvenile,intermediate,45.68,59.44,porites astreoides,grow,t
juvenile,juvenile,6.5,7.14,porites astreoides,grow,t
juvenile,intermediate,30.1,53.08,porites astreoides,grow,t
juvenile,juvenile,4.73,7.28,porites astreoides,grow,t
juvenile,juvenile,11.34,17.18,porites astreoides,grow,t
juvenile,juvenile,4.77,10.07,porites astreoides,grow,t
juvenile,juvenile,2.78,10.01,porites astreoides,grow,t
juvenile,juvenile,12.56,14.16,porites astreoides,grow,t
juvenile,juvenile,12.91,13.88,porites astreoides,grow,t
juvenile,intermediate,36.28,53.91,porites astreoides,grow,t
juvenile,juvenile,9.11,12.39,porites astreoides,grow,t
juvenile,juvenile,9.01,10.93,porites astreoides,grow,t
juvenile,juvenile,5.53,8.05,porites astreoides,grow,t
juvenile,juvenile,5.21,5.78,porites astreoides,grow,t
juvenile,juvenile,15.59,26.86,porites astreoides,grow,t
juvenile,juvenile,21.99,30.14,porites astreoides,grow,t
juvenile,juvenile,1.23,6.25,porites astreoides,grow,t
juvenile,juvenile,9.25,14.76,porites astreoides,grow,t
juvenile,juvenile,5.85,7.74,porites astreoides,grow,t
juvenile,juvenile,17.62,18.33,porites astreoides,same,t
juvenile,juvenile,8.32,8.67,porites astreoides,same,t
juvenile,juvenile,12.39,12.87,porites astreoides,same,t
juvenile,juvenile,44.51,43.78,porites astreoides,same,t
juvenile,juvenile,23.89,22.86,porites astreoides,same,t
juvenile,juvenile,30.22,29.41,porites astreoides,same,t
intermediate,intermediate,73.95,75.34,porites astreoides,same,t
adult,adult,103.07,104.3,porites astreoides,same,t
juvenile,juvenile,33.92,33.59,porites astreoides,same,t
adult,adult,185.45,192.11,dlab,same,t
adult,adult,182.2,190.75,porites astreoides,same,t
juvenile,juvenile,47.57,45.42,porites astreoides,same,t
juvenile,juvenile,7.75,8.11,porites astreoides,same,t
juvenile,juvenile,9.55,9.58,porites astreoides,same,t
juvenile,juvenile,2.06,2.06,porites astreoides,same,t
adult,adult,274.13,242.51,porites astreoides,shrink,t
juvenile,juvenile,31.71,28.66,porites astreoides,shrink,t
juvenile,juvenile,17.36,9.79,porites astreoides,shrink,t
juvenile,juvenile,19.72,7.09,porites astreoides,shrink,t
juvenile,juvenile,5.7,5.22,porites astreoides,shrink,t
juvenile,juvenile,22.85,20.96,porites astreoides,shrink,t
juvenile,juvenile,39.38,26.37,porites astreoides,shrink,t
juvenile,juvenile,5.85,4.28,porites astreoides,shrink,t
juvenile,juvenile,2.94,2.21,porites astreoides,shrink,t
juvenile,juvenile,16.49,10.47,porites astreoides,shrink,t
juvenile,juvenile,35.6,33.4,porites astreoides,shrink,t
juvenile,juvenile,38.82,36.74,porites astreoides,shrink,t
juvenile,juvenile,36.06,24.59,porites astreoides,shrink,t
juvenile,juvenile,38.14,34.84,porites astreoides,shrink,t
juvenile,juvenile,23.56,17.68,porites astreoides,shrink,t
juvenile,juvenile,5.34,4.99,porites astreoides,shrink,t
juvenile,juvenile,8.65,4.17,porites astreoides,shrink,t
juvenile,juvenile,24.19,21.38,porites astreoides,shrink,t
juvenile,juvenile,19.04,13.87,porites astreoides,shrink,t
juvenile,juvenile,17.1,8.33,porites astreoides,shrink,t
juvenile,juvenile,10.38,4.71,porites astreoides,shrink,t
juvenile,juvenile,19.86,18.76,porites astreoides,shrink,t
juvenile,juvenile,19.95,14.14,porites astreoides,shrink,t
juvenile,juvenile,44.29,27.62,porites astreoides,shrink,t
juvenile,juvenile,17.63,2.99,porites astreoides,shrink,t
juvenile,juvenile,12.77,9.15,porites astreoides,shrink,t
juvenile,juvenile,17.7,14.71,porites astreoides,shrink,t
juvenile,juvenile,19.96,15.65,porites astreoides,shrink,t
juvenile,juvenile,8.17,6.62,porites astreoides,shrink,t
juvenile,juvenile,24.05,13.51,porites astreoides,shrink,t
juvenile,juvenile,46.56,35.57,porites astreoides,shrink,t
juvenile,juvenile,25.59,18.34,porites astreoides,shrink,t
juvenile,juvenile,15.81,13.15,porites astreoides,shrink,t
juvenile,juvenile,30.87,22.24,porites astreoides,shrink,t
juvenile,juvenile,45.06,37.88,porites astreoides,shrink,t
juvenile,juvenile,33.17,30.71,porites astreoides,shrink,t
juvenile,juvenile,14.74,13.83,porites astreoides,shrink,t
juvenile,juvenile,10.81,8.19,porites astreoides,shrink,t
juvenile,juvenile,17.24,6.42,porites astreoides,shrink,t
juvenile,juvenile,12.7,8.18,porites astreoides,shrink,t
juvenile,juvenile,12.88,12.22,porites astreoides,shrink,t
NA,juvenile,0,2.86,porites astreoides,born,t
NA,juvenile,0,3.05,porites astreoides,born,t
NA,juvenile,0,2.91,porites astreoides,born,t
NA,juvenile,0,2.88,porites astreoides,born,t
juvenile,dead,4.37,0,porites astreoides,dead,t
juvenile,dead,43.9,0,porites astreoides,dead,t
juvenile,dead,4.59,0,porites astreoides,dead,t
juvenile,dead,2.48,0,porites astreoides,dead,t
juvenile,dead,0.6,0,porites astreoides,dead,t
juvenile,dead,2.73,0,porites astreoides,dead,t
juvenile,dead,0.21,0,porites astreoides,dead,t
juvenile,juvenile,3.45,6.97,porites astreoides,grow,t
intermediate,intermediate,51.21,63.56,porites astreoides,grow,t
juvenile,juvenile,18.7,23.24,porites astreoides,grow,t
intermediate,intermediate,60.8,74.93,porites astreoides,grow,t
juvenile,juvenile,10.06,16.1,porites astreoides,grow,t
juvenile,juvenile,3.03,4.12,porites astreoides,grow,t
juvenile,juvenile,17.66,23.06,porites astreoides,grow,t
juvenile,juvenile,2.99,4.49,porites astreoides,grow,t
juvenile,juvenile,0.68,5.33,porites astreoides,grow,t
juvenile,juvenile,2.23,3.5,porites astreoides,grow,t
adult,adult,133.79,151.81,porites astreoides,grow,t
juvenile,juvenile,4.98,7.57,porites astreoides,grow,t
juvenile,juvenile,10.9,17.15,porites astreoides,grow,t
juvenile,juvenile,0.79,1.29,porites astreoides,grow,t
juvenile,juvenile,25.06,31.28,porites astreoides,grow,t
juvenile,juvenile,18.1,21.51,porites astreoides,grow,t
juvenile,juvenile,2.62,5,porites astreoides,grow,t
juvenile,juvenile,1.48,2.17,porites astreoides,grow,t
juvenile,juvenile,1.35,2.65,porites astreoides,grow,t
juvenile,juvenile,25.31,31.98,porites astreoides,grow,t
juvenile,juvenile,2.29,3.71,porites astreoides,grow,t
juvenile,juvenile,11.64,16.41,porites astreoides,grow,t
juvenile,juvenile,34.88,43.97,porites astreoides,grow,t
juvenile,juvenile,2.61,3.16,porites astreoides,grow,t
juvenile,juvenile,23.87,31.74,porites astreoides,grow,t
juvenile,juvenile,11.12,14.93,porites astreoides,grow,t
intermediate,intermediate,53.97,75.71,porites astreoides,grow,t
juvenile,juvenile,5.56,6.54,porites astreoides,grow,t
juvenile,juvenile,19.7,20.94,porites astreoides,grow,t
juvenile,juvenile,0.78,2.33,porites astreoides,grow,t
juvenile,juvenile,17.12,23.58,porites astreoides,grow,t
juvenile,juvenile,39.62,44.64,porites astreoides,grow,t
juvenile,juvenile,13.24,15.01,porites astreoides,grow,t
juvenile,juvenile,1.3,6.1,porites astreoides,grow,t
juvenile,intermediate,45.86,51.31,porites astreoides,grow,t
juvenile,intermediate,35.07,53.04,porites astreoides,grow,t
juvenile,juvenile,22.88,32.57,porites astreoides,grow,t
adult,adult,105.83,112.8,porites astreoides,grow,t
adult,adult,119.14,129.81,porites astreoides,grow,t
juvenile,juvenile,3.97,10.17,porites astreoides,grow,t
juvenile,juvenile,3.79,4.67,porites astreoides,grow,t
juvenile,juvenile,2.04,3.64,porites astreoides,grow,t
juvenile,juvenile,26.48,37.36,porites astreoides,grow,t
juvenile,juvenile,19.12,22.77,porites astreoides,grow,t
intermediate,intermediate,53.03,66.68,porites astreoides,grow,t
juvenile,juvenile,17.9,24.27,porites astreoides,grow,t
juvenile,juvenile,4.31,5.73,porites astreoides,grow,t
intermediate,intermediate,69.3,75.64,porites astreoides,grow,t
juvenile,juvenile,15.41,24.27,porites astreoides,grow,t
juvenile,juvenile,43.47,48.97,porites astreoides,grow,t
juvenile,juvenile,12.27,15.42,porites astreoides,grow,t
intermediate,intermediate,69.66,77.42,porites astreoides,grow,t
intermediate,adult,96.76,102.7,porites astreoides,grow,t
juvenile,juvenile,2.37,2.66,porites astreoides,grow,t
juvenile,juvenile,1.67,4.91,porites astreoides,grow,t
juvenile,juvenile,0.55,2.11,porites astreoides,grow,t
juvenile,juvenile,0.26,2.11,porites astreoides,grow,t
juvenile,juvenile,14.01,17.94,porites astreoides,grow,t
juvenile,juvenile,3.71,7.63,porites astreoides,grow,t
juvenile,juvenile,0.94,2.05,porites astreoides,grow,t
juvenile,juvenile,7.32,12.03,porites astreoides,grow,t
juvenile,juvenile,3.63,6.75,porites astreoides,grow,t
juvenile,juvenile,8.31,9.09,porites astreoides,grow,t
juvenile,juvenile,31.4,36.87,porites astreoides,grow,t
intermediate,intermediate,54.2,63.02,porites astreoides,grow,t
juvenile,juvenile,26.3,36.74,porites astreoides,grow,t
juvenile,juvenile,2.13,2.35,porites astreoides,grow,t
juvenile,juvenile,0.85,1.13,porites astreoides,grow,t
intermediate,intermediate,90.2,98.94,porites astreoides,grow,t
juvenile,juvenile,3.58,4.17,porites astreoides,grow,t
juvenile,juvenile,13.79,16.51,porites astreoides,grow,t
juvenile,juvenile,8.87,17.86,porites astreoides,grow,t
juvenile,juvenile,25.76,27.54,porites astreoides,grow,t
juvenile,juvenile,6.88,8.23,porites astreoides,grow,t
juvenile,juvenile,16.02,17.97,porites astreoides,grow,t
juvenile,juvenile,25.89,27.84,porites astreoides,grow,t
juvenile,juvenile,27,32.69,porites astreoides,grow,t
juvenile,juvenile,14.5,19.88,porites astreoides,grow,t
juvenile,juvenile,35.55,38.35,porites astreoides,grow,t
juvenile,juvenile,14.33,16.98,porites astreoides,grow,t
juvenile,juvenile,1.58,3.23,porites astreoides,grow,t
juvenile,juvenile,3.11,4.63,porites astreoides,grow,t
juvenile,juvenile,8.95,18.48,porites astreoides,grow,t
juvenile,juvenile,8.38,14.4,porites astreoides,grow,t
juvenile,juvenile,4.7,5.56,porites astreoides,grow,t
juvenile,juvenile,2.06,2.87,porites astreoides,grow,t
juvenile,juvenile,31.98,41.12,porites astreoides,grow,t
juvenile,juvenile,2.28,4.71,porites astreoides,grow,t
juvenile,juvenile,10.77,15.57,porites astreoides,grow,t
juvenile,juvenile,23.05,43.83,porites astreoides,grow,t
juvenile,intermediate,42.87,58.99,porites astreoides,grow,t
intermediate,intermediate,59.82,96.42,porites astreoides,grow,t
intermediate,intermediate,73.55,88.53,porites astreoides,grow,t
juvenile,juvenile,19.74,30.28,porites astreoides,grow,t
juvenile,juvenile,2.29,6.04,porites astreoides,grow,t
juvenile,juvenile,2.06,5.76,porites astreoides,grow,t
juvenile,juvenile,3.09,4.77,porites astreoides,grow,t
juvenile,juvenile,18.33,25.19,porites astreoides,grow,t
juvenile,juvenile,4.97,7.16,porites astreoides,grow,t
juvenile,juvenile,5.63,6.57,porites astreoides,grow,t
juvenile,juvenile,22.1,21.65,porites astreoides,same,t
adult,adult,163.16,155.71,dlab,same,t
juvenile,juvenile,18.78,19.68,porites astreoides,same,t
juvenile,juvenile,14.06,14.3,porites astreoides,same,t
adult,adult,155.93,157.16,dlab,same,t
intermediate,intermediate,68.22,69,porites astreoides,same,t
juvenile,juvenile,26.55,25.57,porites astreoides,same,t
juvenile,juvenile,4.5,4.3,porites astreoides,same,t
juvenile,juvenile,2.66,2.77,porites astreoides,same,t
juvenile,juvenile,20.22,19.67,porites astreoides,same,t
juvenile,juvenile,2.06,2.15,porites astreoides,same,t
juvenile,juvenile,2.43,2.53,porites astreoides,same,t
intermediate,intermediate,69.67,72.08,porites astreoides,same,t
juvenile,juvenile,22.27,22.42,porites astreoides,same,t
intermediate,intermediate,78.17,78.89,porites astreoides,same,t
juvenile,juvenile,22.89,22.74,porites astreoides,same,t
juvenile,juvenile,8.49,8.23,porites astreoides,same,t
adult,adult,169.11,175.23,porites astreoides,same,t
adult,adult,132.1,126.56,porites astreoides,same,t
intermediate,intermediate,64.54,52.01,porites astreoides,shrink,t
juvenile,juvenile,31.25,27.21,porites astreoides,shrink,t
intermediate,juvenile,66.15,47.06,porites astreoides,shrink,t
juvenile,juvenile,11.46,8.61,porites astreoides,shrink,t
juvenile,juvenile,8.4,7.02,porites astreoides,shrink,t
intermediate,intermediate,68.1,64.22,porites astreoides,shrink,t
adult,adult,312.03,290.83,dlab,shrink,t
juvenile,juvenile,27.6,26.24,porites astreoides,shrink,t
juvenile,juvenile,9.01,3.59,porites astreoides,shrink,t
intermediate,intermediate,79.94,71.59,porites astreoides,shrink,t
intermediate,juvenile,70.71,43.12,porites astreoides,shrink,t
